conv_id,turn,speaker,prev_sentiment,curr_sentiment,prev_text,curr_text,shift_type
1102,8,Rahul,neutral,negative,"Waise Rahul, tumhe pata hai na ki mere dadaji bhi kisan hain. Unko bhi woh sahi facilities nahi milti. Unki problems roz sunte rehti hoon.",Really? I didn't know that. Ab toh mujhe aur bhi zyada zaalim lag rahi hai yeh situation. Hamare farmers deserve better.,neutral → negative
1102,9,Priya,negative,neutral,Really? I didn't know that. Ab toh mujhe aur bhi zyada zaalim lag rahi hai yeh situation. Hamare farmers deserve better.,"Exactly, Rahul. A lot needs to be done for their welfare. Unke liye educational opportunities bhi honi chahiye taaki woh apne skills develop kar sake.",negative → neutral
1102,14,Rahul,neutral,positive,"Zaroor, Rahul! Mai bhi kuch NGOs ke saath collaborate karungi aur saath milkar awareness create karenge. Together we can make a difference.","That's amazing, Priya. Tumhara dedication aur passion mujhe bahut pasand hai. Tumhari saath milke, sab kuch possible lag raha hai.",neutral → positive
1102,16,Rahul,positive,neutral,"Thanks, Rahul. Tum bhi bohot supportive ho. Hamare conversations mein aise important topics discuss karne ka maza aata hai.","Priya, tumhare saath kuch kehna hai. Abhi tak main tumse chhupata raha, lekin mujhe tumse pyaar ho gaya hai. Tum mere saath relationship mein ho sakti ho?",positive → neutral
1102,17,Priya,neutral,positive,"Priya, tumhare saath kuch kehna hai. Abhi tak main tumse chhupata raha, lekin mujhe tumse pyaar ho gaya hai. Tum mere saath relationship mein ho sakti ho?","Rahul... I have been waiting for you to say this. Tum mere dil mein rehne lage ho. Of course, I want to be with you, Rahul. I love you too.",neutral → positive
1103,3,Preeti,neutral,negative,"Haan, bilkul sahi kaha. Lekin jab humare tourists khud hi sites pe paani bottles chhodte hai ya graffitis karte hai, toh mujhe achha nahi lagta.","Haan, voh toh bilkul galat hai. Meri cousin ne bataya tha ki Taj Mahal pe graffitis hone lag gaye hai, kitna heartbreaking hai yeh.",neutral → negative
1103,4,Rahul,negative,neutral,"Haan, voh toh bilkul galat hai. Meri cousin ne bataya tha ki Taj Mahal pe graffitis hone lag gaye hai, kitna heartbreaking hai yeh.","Sach mein yaar, humare desh ke sabse iconic monument pe aisi harkatein? Yeh tourists ko samjhna chahiye ki hamare historical places ko humare sanskriti ki pehchan hai.",negative → neutral
1103,9,Preeti,neutral,positive,"Tumhare saath iss topic pe discussion karke mujhe bohot achha lag raha hai, Preeti. Tumhare views thoughtful hai.","Thank you, Rahul. Tum bhi bohot samajhdar ho aur genuine ideas dete ho. Mujhe lagta hai hum ek acche debate partners ban sakte hai.",neutral → positive
1103,10,Rahul,positive,neutral,"Thank you, Rahul. Tum bhi bohot samajhdar ho aur genuine ideas dete ho. Mujhe lagta hai hum ek acche debate partners ban sakte hai.","Preeti, humari baatchit mujhe bohot acchi lag rahi hai. Tumhari understanding aur personality mujhe attract karti hai.",positive → neutral
1103,11,Preeti,neutral,positive,"Preeti, humari baatchit mujhe bohot acchi lag rahi hai. Tumhari understanding aur personality mujhe attract karti hai.","Rahul, yeh toh unexpected ho gaya, par thank you. Tum bhi mere liye special ho.",neutral → positive
1103,12,Rahul,positive,neutral,"Rahul, yeh toh unexpected ho gaya, par thank you. Tum bhi mere liye special ho.","Preeti, mujhe yakeen hai hum dono iss topic ke alawa bhi bahut kuch discuss kar sakte hai. Kya tum mera dinner date partner banogi?",positive → neutral
1103,15,Preeti,neutral,positive,"Yeh sunke mujhe bahut khushi hui. Dekhna, humari date bhi itni memorable hogi jaise yeh debate session humare liye tha.","Rahul, humare conversations hamesha interesting hote hai. I can't wait for the date!",neutral → positive
1103,16,Rahul,positive,neutral,"Rahul, humare conversations hamesha interesting hote hai. I can't wait for the date!","Main bhi nahi, Preeti. Abhi se excitement chal rahi hai. Humara debate aur ab humara date, iss topic pe aur kuch romantic moments bana denge.",positive → neutral
1103,17,Preeti,neutral,positive,"Main bhi nahi, Preeti. Abhi se excitement chal rahi hai. Humara debate aur ab humara date, iss topic pe aur kuch romantic moments bana denge.","Haan, yeh debate kuch alag hi romantic turn le gayi hai. I'm looking forward to it, Rahul.",neutral → positive
1104,1,Arjun,neutral,positive,"Hey Arjun, have you ever participated in any community service initiatives?","Haan Riya, maine ek saal pehle orphanage mei kaam kiya. It was such a rewarding experience.",neutral → positive
1104,2,Riya,positive,neutral,"Haan Riya, maine ek saal pehle orphanage mei kaam kiya. It was such a rewarding experience.",Wah! Tell me more about it.,positive → neutral
1104,4,Riya,neutral,positive,"Woh bachon ke liye school bhi chalate the. Har din unse padhai karaate the, unke saath khelte the. Unki muskurahat dekh kar dil khush ho jaata tha.","That sounds amazing, Arjun. You are truly a kind-hearted person.",neutral → positive
1104,7,Arjun,positive,neutral,I can understand. Ek baar mujhe bhi opportunity mili thi education camp mein volunteer banne ki. It was a life-changing experience.,"Life-changing in what way, Riya?",positive → neutral
1104,9,Arjun,neutral,positive,"Woh bachhe mujhe bahut inspire karte the. Unka jazba dekh kar, mai bhi inspired ho gayi thi unki life ko better banane mein contribute karne ka.","You have a kind heart, Riya. Tumse mil kar mujhe badi khushi hoti hai.",neutral → positive
1104,10,Riya,positive,neutral,"You have a kind heart, Riya. Tumse mil kar mujhe badi khushi hoti hai.","Tum bhi dil ke bade acche ho, Arjun. Hum dono ki soch similar hai.",positive → neutral
1104,12,Riya,neutral,positive,"Riya, kya tum mere saath ek aur community service initiative join karogi?","Haan, bilkul! Mai is opportunity ke liye excited hoon.",neutral → positive
1104,15,Arjun,positive,neutral,"Absolutely, Arjun! Together, we can make a difference.","Riya, tumhare saath ek din guzaarne ka mauka mil sakta hai?",positive → neutral
1104,17,Arjun,neutral,positive,"Kyun nahi, Arjun! Hum saath mei ek orphanage visit kar sakte hai.","Thank you, Riya. Tumhare saath waqt bita kar mujhe achha lagta hai.",neutral → positive
1104,18,Riya,positive,neutral,"Thank you, Riya. Tumhare saath waqt bita kar mujhe achha lagta hai.","Mujhe bhi, Arjun. Tum mere liye kuch khaas ho.",positive → neutral
1105,2,Rahul,positive,neutral,"Hey Rahul! Yes, I have! I think it's amazing how technology is revolutionizing healthcare in our country.",Absolutely! One particular innovation that caught my attention is telemedicine. It allows patients in remote areas to access doctors using video calls. Isn't that cool?,positive → neutral
1105,3,Simran,neutral,positive,Absolutely! One particular innovation that caught my attention is telemedicine. It allows patients in remote areas to access doctors using video calls. Isn't that cool?,"Oh yeah, it's definitely a game-changer! Imagine how much easier it must be for people living in rural areas to get medical advice without traveling long distances.",neutral → positive
1106,8,Rohan,neutral,positive,"Nahi, maine kabhi proper dance training nahi li hai. Lekin mujhe dance karne ka bahut shauk hai. Maybe, kabhi seekh lungi.","That's great! Tum dance me kitni naturally grace karte ho, shayad professional dancer ban sakti ho.",neutral → positive
1106,9,Simran,positive,neutral,"That's great! Tum dance me kitni naturally grace karte ho, shayad professional dancer ban sakti ho.","Oh stop it, tujhe sabko compliment karna pasand hai! Lekin thanks, itna accha bolne ke liye.",positive → neutral
1106,11,Simran,neutral,positive,"Sach kaha raha hoon, Simran. Tumhari har ada pe mujhe fida kar deti hai. Tum dance karte samay kitni khoi khoi lagti ho.","Awww, thank you Rohan. Tum bhi kuch kam nahi ho. Tumhari passionate aur dedicated nature mujhe attract karti hai. Waise, mujhe tumhari smile bohot pasand hai. Wo mere dil ko hamesha khush kar deti hai.",neutral → positive
1106,12,Rohan,positive,neutral,"Awww, thank you Rohan. Tum bhi kuch kam nahi ho. Tumhari passionate aur dedicated nature mujhe attract karti hai. Waise, mujhe tumhari smile bohot pasand hai. Wo mere dil ko hamesha khush kar deti hai.","Tum itni pyaari compliments deti ho, Simran. Tumhare saath samay bitane se mujhe bohot khushi milti hai.",positive → neutral
1106,18,Rohan,neutral,positive,"Yeh toh acchi baat hai. Abhi dinner ke baad, dance performance enjoy karte hai aur phir aage ki planning karte hai?","Perfect plan hai, Simran. Tumhara saath mere liye bahut special hai.",neutral → positive
1107,1,Simran,neutral,positive,Hi Simran! Kaisi ho? Did you see the latest video on social media?,"Hey Ravi! Main bilkul theek hu. Haan, mujhe uss video ka pata chal gaya. It was really interesting!",neutral → positive
1107,2,Ravi,positive,neutral,"Hey Ravi! Main bilkul theek hu. Haan, mujhe uss video ka pata chal gaya. It was really interesting!","Haan, bilkul! Social media has become such a powerful platform, don't you think? Ek individual ki voice itna bada audience tak pahuch sakti hai.",positive → neutral
1107,5,Simran,neutral,positive,"That's true! Isiliye hume sahi aur responsible way mein social media ko use karna chahiye. But simran, I have to admit, tera social media game kaafi strong hai, I must say!","Thank you, Ravi! Tum bhi toh bahut popular ho social media par. Apne posts and stories se you always manage to grab attention!",neutral → positive
1107,7,Simran,positive,neutral,"Haha, kuch zyada attention mat dedo! Lekin seriously, social media helps in staying connected with friends and family, even if they are far away.","Yes, that's one of its huge advantages! Koi bhi news globally, instantly pata chal jaati hai. But sometimes it gets overwhelming with too much information and fake news, don't you think?",positive → neutral
1107,8,Ravi,neutral,positive,"Yes, that's one of its huge advantages! Koi bhi news globally, instantly pata chal jaati hai. But sometimes it gets overwhelming with too much information and fake news, don't you think?","You're absolutely right, Simran. We should be cautious and verify the information before believing and sharing it. Media literacy is important. But you know, tumhari posts mujhe hamesha informative lagti hai. I learn a lot from you.",neutral → positive
1108,3,Simran,neutral,positive,"Woh dance competition jo tumhaare saath kiya tha, vo mere liye bahut special tha. Tum kitni acchi dancer ho.","Oh Raj, thank you! Dance competition mein tere saath perform karke mujhe bhi bahut maza aaya tha.",neutral → positive
1108,4,Raj,positive,neutral,"Oh Raj, thank you! Dance competition mein tere saath perform karke mujhe bhi bahut maza aaya tha.",Aur yaad hai hum dono ka group photo session? Hamari goofy poses ko dekh kar aaj bhi hasi aati hai!,positive → neutral
1108,6,Raj,neutral,positive,"Haan yaar, woh toh unforgettable tha! Jaise hum sab ekdum filmi pose maar rahe the.","And that time, when we were given the responsibility to handle the event decorations together. It was so much fun working with you Simran!",neutral → positive
1108,7,Simran,positive,neutral,"And that time, when we were given the responsibility to handle the event decorations together. It was so much fun working with you Simran!","Oh haan, woh day mere liye bhi bahut special tha. Tumhare saath time spend karte karte, mujhe teri company bahut pasand aa gayi thi.",positive → neutral
1108,8,Raj,neutral,positive,"Oh haan, woh day mere liye bhi bahut special tha. Tumhare saath time spend karte karte, mujhe teri company bahut pasand aa gayi thi.","Woah, I never knew that Simran! I always had a crush on you since our school days. Tere saath reh kar, I always used to feel butterflies in my stomach.",neutral → positive
1108,9,Simran,positive,neutral,"Woah, I never knew that Simran! I always had a crush on you since our school days. Tere saath reh kar, I always used to feel butterflies in my stomach.","Sach, Raj? Mujhe bhi tere saath bahut accha lagta tha. Tera saath mere liye hamesha special tha.",positive → neutral
1108,10,Raj,neutral,positive,"Sach, Raj? Mujhe bhi tere saath bahut accha lagta tha. Tera saath mere liye hamesha special tha.","Simran, tujhe ek baat confess karni hai, with all our school memories flashing in my mind - I've fallen in love with you Simran.",neutral → positive
1108,11,Simran,positive,neutral,"Simran, tujhe ek baat confess karni hai, with all our school memories flashing in my mind - I've fallen in love with you Simran.","Raj, tujhse mohabbat karne mein mujhe bhi bahut time nahi laga. Hum dono ko, humare shared memories ne jod diya hai.",positive → neutral
